Wall time,Step,Value
1735853226.9946783,9270,1.2735999822616577
1735853233.3970542,9280,1.0277999639511108
1735853273.569181,9340,0.9162999987602234
1735853280.1586726,9350,1.0467000007629395
1735853311.9010074,9400,1.1354000568389893
1735853770.041915,9580,1.0751999616622925
1735853791.9716537,9610,1.1089999675750732
1735853853.4435375,9700,1.0428999662399292
1735854209.1529257,10190,1.073199987411499
1735854235.2278612,10220,0.939300000667572
1735854286.4797525,10280,1.0462000370025635
1735854639.4392092,10340,0.9721999764442444
1735854673.6767561,10390,0.9409999847412109
1735854753.7085657,10490,0.9927999973297119
1735854800.5769134,10550,0.9265000224113464
1735854837.008197,10600,1.104599952697754
1735855229.089389,11120,1.0651999711990356
1735855572.2537324,11170,0.9957000017166138
1735855577.8549566,11180,1.085800051689148
1735855709.8932238,11360,1.0858999490737915
1735855827.3971434,11490,0.8119999766349792
1735855933.6889706,11620,0.8845999836921692
1735856526.5411806,12000,1.042199969291687
1735856656.1847095,12170,1.0263999700546265
1735856814.5724425,12370,1.0427000522613525
1735856930.0697036,12500,1.1013000011444092
1735857101.3233798,12720,1.0168999433517456
1735857121.8842914,12750,1.0166000127792358
1735857563.8191898,12890,1.0599000453948975
1735857593.088975,12930,0.9089999794960022
1735857973.6079946,13410,1.076300024986267
1735858027.1046636,13470,0.9573000073432922
1735858032.488707,13480,1.0268000364303589
1735858198.7428696,13700,0.8345000147819519
1735858609.078784,13820,1.0419000387191772
1735858690.3662379,13920,1.0211999416351318
1735858941.0210738,14220,0.8589000105857849
1735859032.6689014,14330,0.9009000062942505
1735859088.5362127,14410,1.0413999557495117
1735859135.1957471,14470,1.0867999792099
1735859723.259515,14790,1.0618000030517578
1735859753.753897,14830,1.0378999710083008
1735859956.1036658,15080,0.8633000254631042
1735860068.761226,15240,0.9782999753952026
1735860079.05557,15250,0.9757999777793884
1735860194.6693907,15400,0.9363999962806702
1735860564.9629679,15440,0.9819999933242798
1735860688.332257,15610,1.0033999681472778
1735860955.9938517,15960,0.9516000151634216
1735861023.9052458,16040,0.859000027179718
1735861183.2562513,16240,0.9977999925613403
1735861626.0237906,16380,0.8971999883651733
1735861692.3522043,16470,1.1785999536514282
1735861728.793854,16530,0.9692999720573425
1735861761.354678,16580,0.8205000162124634
1735861823.380791,16650,0.9211999773979187
1735861905.5510292,16740,0.9632999897003174
1735862015.9608092,16880,0.9294999837875366
1735862031.362918,16900,0.8794999718666077
1735862051.158305,16930,1.0643999576568604
1735862124.4802577,17020,0.8672999739646912
1735862658.8271215,17310,0.9998000264167786
1735862704.768427,17370,0.9174000024795532
1735862883.9922826,17610,0.8694999814033508
1735863064.076422,17820,0.845300018787384
1735863498.0560198,18000,1.072100043296814
1735863558.9865637,18090,0.8781999945640564
1735863669.8986862,18220,1.0216000080108643
1735863698.3258784,18250,0.8299000263214111
1735863768.6437037,18330,0.9028000235557556
1735864073.2462442,18730,0.9581000208854675
1735864496.1353729,18900,0.8823000192642212
1735864565.4990494,19000,0.9330000281333923
1735864583.4912345,19030,0.8420000076293945
1735864742.1372256,19230,0.9132999777793884
1735864867.553261,19390,1.0789999961853027
1735865005.4705665,19570,0.9498000144958496
1735865099.6504517,19690,1.0357999801635742
1735865549.25339,19860,0.7657999992370605
1735865598.1977732,19920,0.8258000016212463
1735865770.670686,20160,0.8152999877929688
1735865864.501205,20290,0.95169997215271
1735865887.4418635,20320,0.9706000089645386
1735865892.7114272,20330,1.0343999862670898
1735865953.7535636,20410,0.8436999917030334
1735865984.1679733,20450,0.8118000030517578
1735866046.3643434,20520,0.7483000159263611
1735866717.8528762,21010,0.9939000010490417
1735866746.9004304,21050,0.8669000267982483
1735866799.7773707,21120,0.8738999962806702
1735866872.448734,21210,0.771399974822998
1735867351.1482208,21430,0.9521999955177307
1735867391.6939607,21470,0.8720999956130981
1735867456.1690726,21550,0.785099983215332
1735867513.0661,21630,0.9743000268936157
1735867541.6477058,21670,0.8711000084877014
1735867700.5529325,21870,0.8827999830245972
1735867732.698612,21920,0.9003999829292297
1735867741.1100528,21930,0.9077000021934509
1735867781.208101,21980,0.8474000096321106
1735867874.4336908,22100,0.9535999894142151
1735867902.7070997,22130,0.9016000032424927
1735867936.1796563,22180,0.7860999703407288
1735868389.229164,22370,0.9025999903678894
1735868512.8058035,22530,0.9783999919891357
1735868591.4483268,22630,0.7847999930381775
1735868695.25212,22750,0.9185000061988831
1735868890.511761,23010,0.8378000259399414
1735868955.9725251,23100,0.901199996471405
1735869505.34901,23450,0.9218999743461609
1735869514.4631665,23460,0.8971999883651733
1735869529.8566277,23480,0.8210999965667725
1735869880.185196,23920,0.7809000015258789
1735870241.8550942,24000,0.9842000007629395
1735870312.853269,24090,0.9063000082969666
1735870335.2801757,24110,0.7595000267028809
1735870372.5197246,24160,0.828499972820282
1735870560.2249463,24410,0.9156000018119812
1735870568.6119645,24420,0.8781999945640564
1735870659.6512187,24520,0.8019000291824341
1735870674.591899,24540,0.8586000204086304
1735870719.1481814,24590,0.916700005531311
1735870816.9585955,24730,0.9240000247955322
1735870859.6737382,24790,0.9422000050544739
1735871229.1732564,24880,0.8215000033378601
1735871344.742249,25030,0.8689000010490417
1735871376.3933427,25070,0.7943000197410583
1735871390.2285788,25090,0.9599000215530396
1735871588.2732475,25340,0.8292999863624573
1735871748.9173036,25560,0.7912999987602234
1735871800.074638,25620,0.7689999938011169
1735872224.9305692,25790,0.8317000269889832
1735872270.0710135,25850,0.8220000267028809
1735872486.1221404,26110,0.829800009727478
1735872655.219429,26340,0.7960000038146973
1735872714.39487,26410,0.7925000190734863
1735872754.3671415,26460,0.9390000104904175
1735873157.4444804,26590,0.8526999950408936
1735873206.8724244,26660,0.79339998960495
1735873445.8035913,26960,0.9279000163078308
1735873560.9520195,27100,0.7351999878883362
1735874108.5259562,27450,0.8909000158309937
1735874113.8084188,27460,0.9344000220298767
1735874122.4099808,27470,0.7710999846458435
1735874751.609429,28280,0.801800012588501
1735875134.5207539,28370,0.754800021648407
1735875196.0458796,28460,0.6773999929428101
1735875240.9342673,28520,0.8148999810218811
1735875406.582525,28760,0.9451000094413757
1735876078.6519153,29230,0.8464999794960022
1735876141.3674278,29310,0.9172999858856201
1735876434.158159,29670,0.9107000231742859
1735876543.408136,29830,0.7888000011444092
1735876568.4732227,29860,0.8180000185966492
1735876633.4086618,29940,0.7172999978065491
1735876654.9236507,29970,0.7786999940872192
1735877131.2708752,30210,0.8593999743461609
1735877161.9182801,30250,0.8253999948501587
1735877388.886952,30550,0.7971000075340271
1735877562.1842914,30780,0.8715999722480774
1735877977.6127775,30930,0.833299994468689
1735878118.6389804,31110,0.9194999933242798
1735878163.8631358,31170,0.8179000020027161
1735878282.6855402,31330,0.8751999735832214
1735878421.6549544,31510,0.7843999862670898
1735878427.6270392,31520,0.8296999931335449
1735878986.8295941,31860,0.7602999806404114
1735879058.7316194,31960,0.8019000291824341
1735879083.505568,31990,0.8489000201225281
1735879096.0096936,32000,0.7124999761581421
1735879108.016255,32020,0.9660000205039978
1735879113.6486115,32030,0.8154000043869019
1735879302.7037911,32280,0.7437000274658203
1735879842.4426758,32610,0.7874000072479248
1735880017.1812925,32840,0.7300000190734863
1735880161.094492,33010,0.8726000189781189
1735880402.6544924,33320,0.7462000250816345
1735880917.9803314,33590,0.6854000091552734
1735880953.79433,33640,0.8004000186920166
1735881116.0766919,33860,0.7836999893188477
1735881258.1964304,34050,0.8454999923706055
1735881271.185714,34070,0.7723000049591064
1735881378.5629866,34200,0.8751000165939331
1735881785.9119763,34360,0.8413000106811523
1735882028.1363637,34650,0.8360999822616577
1735882048.3852139,34680,0.8197000026702881
1735882240.4354975,34930,0.8668000102043152
1735882740.18808,35190,0.8615000247955322
1735882874.3196948,35360,0.8937000036239624
1735883025.3513432,35560,0.7648000121116638
1735883155.6637604,35740,0.8205000162124634
1735883168.897989,35760,0.7773000001907349
1735883184.8013701,35780,0.7684000134468079
1735883238.2599177,35840,0.9240000247955322
1735883749.3321807,36120,0.8960999846458435
1735883855.816223,36260,0.8618999719619751
1735884288.6927843,36820,0.7567999958992004
1735884612.7420082,36860,0.8136000037193298
1735884667.2153683,36940,0.8111000061035156
1735884695.6330643,36970,0.7631999850273132
1735884951.8966117,37280,0.7677000164985657
1735885004.4992785,37360,0.8835999965667725
1735885102.5450919,37490,0.7583000063896179
1735885146.5009787,37540,0.7523999810218811
1735885262.9879045,37700,0.8483999967575073
1735885593.2569685,37750,0.6567999720573425
1735885612.5021305,37770,0.7049000263214111
1735885677.5436084,37870,0.8894000053405762
1735885712.553462,37910,0.8445000052452087
1735885939.0587566,38200,0.8964999914169312
1735886033.943899,38320,0.7210999727249146
1735886733.9498465,38840,0.7325000166893005
1735886787.4212027,38910,0.8083000183105469
1735886814.916777,38950,0.718500018119812
1735886903.9152045,39060,0.8064000010490417
1735886948.3622074,39120,0.8694000244140625
1735887158.4463797,39400,0.9000999927520752
1735887654.9278574,39660,0.7373999953269958
1735887745.8324292,39780,0.8136000037193298
1735887841.0614524,39890,0.8223999738693237
1735887858.4138887,39920,0.8001000285148621
1735888577.4571538,40490,0.7490000128746033
1735888612.9473486,40540,0.7376999855041504
1735888621.9648304,40550,0.713100016117096
1735888707.2547865,40650,0.6748999953269958
1735889559.7987845,41380,0.758899986743927
1735889655.8975484,41490,0.6769999861717224
1735889661.3872838,41500,0.8180999755859375
1735889681.1889055,41520,0.7437000274658203
1735889727.5455801,41570,0.8220999836921692
1735889737.3171256,41580,0.7914999723434448
1735889920.0708804,41830,0.7835000157356262
1735889955.0265694,41880,0.7742999792098999
1735889980.1319413,41910,0.7978000044822693
1735890043.2315207,41990,0.7271999716758728
1735890471.63029,42190,0.8532000184059143
1735890492.3661702,42220,0.7519000172615051
1735890501.7995474,42230,0.7444999814033508
1735890629.8876038,42380,0.7616999745368958
1735890756.6224105,42540,0.8012999892234802
1735890802.1545014,42600,0.7368000149726868
1735890911.5650125,42730,0.7278000116348267
1735890924.2808955,42750,0.8881000280380249
1735894761.2603266,42880,0.7524999976158142
1735895009.3727694,43250,0.839900016784668
1735895174.1393733,43490,0.82669997215271
1735895222.9874754,43560,0.9241999983787537
1735895265.306387,43620,0.9265999794006348
1735895740.879552,43860,0.7039999961853027
1735895762.568419,43890,0.7597000002861023
1735896161.2128356,44480,0.8144000172615051
1735896586.3738582,44650,0.8676999807357788
1735896592.3925521,44660,0.7662000060081482
1735896747.612666,44860,0.7337999939918518
1735896773.1924632,44890,0.7523000240325928
1735896839.3291397,44980,0.8133000135421753
1735897108.6980608,45340,0.6894999742507935
1735897129.35886,45370,0.7803000211715698
1735897569.9587,45530,0.6980000138282776
1735897585.8699052,45550,0.7006999850273132
1735897807.1259694,45840,0.8658999800682068
1735898010.65579,46120,0.7520999908447266
1735898065.8625367,46200,0.8565000295639038
1735898096.4159386,46240,0.9745000004768372
1735898466.7963638,46320,0.7588000297546387
1735898542.8675182,46430,0.7333999872207642
1735898737.6882524,46690,0.7702000141143799
1735898777.7896578,46740,0.7236999869346619
1735898898.9195962,46900,0.7222999930381775
1735899018.632379,47060,0.8027999997138977
1735899402.0792878,47140,0.8547000288963318
1735899468.9975505,47230,0.7627999782562256
1735899540.0798054,47320,0.7488999962806702
1735899619.0892467,47430,0.7365000247955322
1735899626.2169328,47440,0.7660999894142151
1735899715.8632722,47560,0.7020999789237976
1735899727.4173038,47580,0.8575999736785889
1735899751.5043628,47610,0.7853000164031982
1735900012.8038273,47960,0.7814000248908997
1735900417.7102475,48080,0.7925999760627747
1735900553.6364012,48270,0.8413000106811523
1735900714.3567486,48500,0.8356000185012817
1735900867.812323,48700,0.7757999897003174
1735901467.6051364,49100,0.7809000015258789
1735901531.2985208,49180,0.7857999801635742
1735901603.5082903,49270,0.871399998664856
1735901622.321425,49300,0.7249000072479248
1735901635.862059,49320,0.8026000261306763
1735902344.8919446,49830,0.7354000210762024
1735902369.7970793,49860,0.6754000186920166
1735902522.2565339,50060,0.8101999759674072
1735902538.763703,50080,0.6862999796867371
1735902544.6227467,50090,0.8023999929428101
1735902597.713749,50160,0.7562999725341797
1735902734.4320977,50340,0.7954999804496765
1735903255.4320261,50620,0.8097000122070312
1735903405.2555933,50820,0.7167999744415283
1735903420.575677,50840,0.7552000284194946
1735903464.9225376,50900,0.698199987411499
1735903703.2052126,51210,0.8036999702453613
1735903828.8357482,51380,0.736299991607666
1735904271.1281052,51560,0.7749999761581421
1735904326.4117744,51640,0.8220999836921692
1735904560.4024625,51950,0.7961000204086304
1735904765.098236,52220,0.7523999810218811
1735905248.8140745,52450,0.6887000203132629
1735905455.9390295,52740,0.7491000294685364
1735905535.3414185,52850,0.6948999762535095
1735905661.0151992,53010,0.7972000241279602
1735906094.401934,53150,0.7888000011444092
1735906258.534123,53360,0.6815000176429749
1735906552.0304315,53760,0.7037000060081482
1735906721.8062794,53980,0.7893999814987183
1735907076.2582667,54030,0.7534000277519226
1735907360.333502,54400,0.763700008392334
1735907440.4609852,54510,0.7330999970436096
1735907484.641247,54570,0.8245000243186951
1735907591.8133953,54710,0.7820000052452087
1735907606.63873,54730,0.7276999950408936
1735908135.1820064,55050,0.8651000261306763
1735908296.9503171,55290,0.7580000162124634
1735908399.1053174,55410,0.765999972820282
1735908409.3034525,55430,0.7919999957084656
1735908445.4937508,55490,0.7656000256538391
1735908537.9355361,55610,0.7545999884605408
1735909040.6930792,55860,0.743399977684021
1735909245.566748,56140,0.7179999947547913
1735909256.8354452,56160,0.8687999844551086
1735909298.1513908,56200,0.6309000253677368
1735909418.6165829,56350,0.7944999933242798
1735910029.6778865,56760,0.7573000192642212
1735910048.963374,56790,0.8100000023841858
1735910332.49871,57150,0.7473000288009644
1735910449.4148726,57320,0.7491000294685364
1735910471.940606,57350,0.7946000099182129
1735910858.704549,57450,0.6381999850273132
1735910992.3854604,57630,0.6506999731063843
1735911004.5901911,57640,0.7077999711036682
1735911141.4567916,57810,0.7448999881744385
1735911163.0899658,57840,0.7210999727249146
1735911400.3815281,58180,0.7763000130653381
1735911416.2821858,58200,0.6952999830245972
1735911470.7442863,58270,0.7314000129699707
1735911970.3255026,58540,0.7346000075340271
1735912034.9873345,58630,0.8307999968528748
1735912178.626954,58840,0.6606000065803528
1735912375.8126848,59080,0.7663999795913696
1735912417.9442487,59130,0.6895999908447266
1735912771.3418818,59190,0.8773999810218811
1735912962.1756995,59460,0.7591999769210815
1735913126.1474504,59660,0.7475000023841858
1735913162.113129,59710,0.7078999876976013
1735913264.9275312,59860,0.7394000291824341
1735913298.3882432,59910,0.8245000243186951
1735913795.7063608,60160,0.6937000155448914
1735913918.6618168,60340,0.7804999947547913
1735913959.0050697,60380,0.7325999736785889
1735913989.64173,60430,0.7860000133514404
1735914100.1463706,60590,0.7892000079154968
1735914118.3225014,60610,0.625
1735914246.4660375,60770,0.6812000274658203
1735914264.8100731,60790,0.6696000099182129
1735914617.324427,60850,0.7531999945640564
1735914630.912772,60870,0.7954999804496765
1735914750.1148946,61010,0.6847000122070312
1735914779.584925,61050,0.6759999990463257
1735914965.1546307,61280,0.7189000248908997
1735915033.7099113,61370,0.7495999932289124
1735915173.6489449,61560,0.6984999775886536
1735915253.0208328,61670,0.7861999869346619
1735915267.2931807,61690,0.6462000012397766
1735915617.5768027,61750,0.6966999769210815
1735915721.0619411,61880,0.6601999998092651
1735915853.794826,62060,0.7738000154495239
1735916152.9622395,62450,0.6586999893188477
1735916647.84639,62680,0.795799970626831
1735916687.3511028,62720,0.7202000021934509
1735916694.9038854,62730,0.6912999749183655
1735916747.7145746,62800,0.603600025177002
1735916879.7883565,62970,0.8094000220298767
1735916958.5194402,63080,0.7075999975204468
1735917036.4051428,63190,0.7378000020980835
1735917096.4387531,63260,0.6442000269889832
1735917133.9684622,63320,0.6779000163078308
1735917642.5457454,63560,0.7623000144958496
1735918083.3002992,64110,0.772599995136261
1735918108.3315833,64150,0.7321000099182129
1735918696.981853,64510,0.6924999952316284
1735918706.3128126,64520,0.6822999715805054
1735918736.1994045,64560,0.7365000247955322
1735918890.6780174,64760,0.6972000002861023
1735918900.5627806,64770,0.7426999807357788
1735918907.5637507,64780,0.7103000283241272
1735918969.1409464,64860,0.7105000019073486
1735919630.7360106,65300,0.6761000156402588
1735919680.5560915,65370,0.692799985408783
1735919703.1261485,65400,0.6909000277519226
1735919846.4946508,65590,0.7853000164031982
1735920562.4199016,66130,0.7501999735832214
1735920629.3762386,66220,0.8294000029563904
1735920647.2024555,66240,0.7584999799728394
1735920679.4587197,66280,0.7983999848365784
1735920720.3385308,66340,0.7229999899864197
1735920741.892583,66370,0.6855999827384949
1735920802.9055557,66440,0.7335000038146973
1735920858.8773985,66520,0.7190999984741211
1735920887.9884436,66550,0.7315000295639038
1735920989.821072,66670,0.7613999843597412
1735921507.1000946,66940,0.7160999774932861
1735921548.3219175,66980,0.6794999837875366
1735921634.523602,67090,0.7145000100135803
1735921710.2712753,67200,0.6665999889373779
1735922525.5439305,67880,0.6722999811172485
1735922622.9462616,68020,0.7074000239372253
1735922690.5479412,68100,0.6353999972343445
1735922797.6159842,68240,0.6718000173568726
1735922806.3175035,68250,0.6819000244140625
1735922988.336476,68510,0.6481999754905701
1735923379.8931308,68650,0.7451000213623047
1735923568.5862763,68900,0.6425999999046326
1735923777.4340475,69190,0.6606000065803528
1735923794.4773598,69220,0.7157999873161316
1735924294.1362038,69480,0.684499979019165
1735924434.6787431,69660,0.6906999945640564
1735924465.2416708,69700,0.6255000233650208
1735924642.194224,69950,0.6944000124931335
1735924855.831987,70210,0.7303000092506409
1735925366.0926383,70470,0.7142999768257141
1735925478.903347,70620,0.7749000191688538
1735925533.8162634,70700,0.6312999725341797
1735925545.8229523,70710,0.678600013256073
1735925722.0813868,70930,0.7885000109672546
1735925754.6131637,70970,0.6973000168800354
1735925858.5473204,71110,0.6514999866485596
1735926474.1369252,71510,0.6870999932289124
1735926544.2226624,71600,0.7843999862670898
1735926618.7330246,71690,0.7519000172615051
1735926634.8848267,71720,0.7728000283241272
1735926770.8967254,71910,0.7287999987602234
1735926796.3173594,71940,0.6561999917030334
1735927177.114684,72030,0.7962999939918518
1735927450.9834907,72400,0.7567999958992004
1735927571.9555812,72560,0.6419000029563904
1735927645.2332942,72670,0.6456000208854675
1735928096.21605,72850,0.814300000667572
1735928165.1316192,72950,0.7006000280380249
1735928174.6459496,72960,0.6478999853134155
1735928283.3133461,73090,0.6877999901771545
1735928323.819574,73140,0.7064999938011169
1735928330.7021163,73150,0.6782000064849854
1735928503.900043,73380,0.7289000153541565
1735928534.1445785,73420,0.7488999962806702
1735928656.6201937,73570,0.7788000106811523
1735929179.712143,73870,0.8119000196456909
1735929249.7510967,73960,0.742900013923645
1735929278.6338797,73990,0.6089000105857849
1735929334.5621626,74060,0.7174999713897705
1735929416.5161586,74160,0.7541000247001648
1735929435.644953,74190,0.7473000288009644
1735929476.7204273,74240,0.6295999884605408
1735929544.021513,74340,0.6707000136375427
1735930055.4715595,74580,0.6912999749183655
1735930133.7999327,74670,0.7245000004768372
1735930276.076856,74860,0.6805999875068665
1735930418.2847912,75030,0.7160999774932861
1735931084.8300796,75520,0.6567000150680542
1735931182.329011,75650,0.6014999747276306
1735931204.9148707,75680,0.7006999850273132
1735931461.626851,76000,0.6279000043869019
1735931586.4345787,76170,0.7014999985694885
1735931669.3456228,76270,0.6841999888420105
1735932006.3641896,76320,0.6829000115394592
1735932098.0213745,76430,0.6572999954223633
1735932147.7495341,76490,0.6965000033378601
1735932194.86046,76560,0.6535999774932861
1735932326.9434884,76740,0.6650000214576721
1735932361.2064686,76790,0.6625999808311462
1735932396.8844793,76840,0.7049000263214111
1735932530.7731915,77020,0.6766999959945679
1735932602.603387,77130,0.6610999703407288
1735932905.1190872,77160,0.623199999332428
1735933056.20048,77360,0.6798999905586243
1735933111.3462205,77440,0.77920001745224
1735933178.492102,77540,0.7542999982833862
1735933270.6891968,77660,0.6643000245094299
1735933425.755119,77890,0.7192000150680542
1735933475.4551322,77940,0.7038999795913696
1735934211.445093,78550,0.6819999814033508
1735934220.586509,78560,0.6528000235557556
1735934734.9239717,78880,0.5990999937057495
1735935052.1777778,79310,0.6923999786376953
1735935107.030609,79390,0.7639999985694885
1735935164.294896,79470,0.7081999778747559
1735935169.7454424,79480,0.67330002784729
1735935702.8108752,79820,0.6801999807357788
1735935791.2801824,79930,0.6796000003814697
1735935881.2123308,80050,0.675000011920929
1735936004.3617194,80220,0.6541000008583069
1735936708.1795957,80820,0.7401999831199646
1735936883.054132,81060,0.6233999729156494
1735937106.5910616,81360,0.7014999985694885
1735937134.6047628,81400,0.5871000289916992
1735937526.3873298,81540,0.6776999831199646
1735937670.8684661,81710,0.6467999815940857
1735937719.0100746,81770,0.6403999924659729
1735938026.857765,82190,0.6527000069618225
1735938444.2619324,82350,0.6935999989509583
1735938528.7630093,82460,0.6696000099182129
1735938595.4619336,82550,0.6984000205993652
1735938656.544834,82630,0.6897000074386597
1735938802.9917328,82830,0.6486999988555908
1735938817.425699,82850,0.6626999974250793
1735938841.7019324,82880,0.6694999933242798
1735938864.0441966,82900,0.7764999866485596
1735938908.069146,82960,0.8113999962806702
1735939360.2581615,83160,0.7110000252723694
1735939381.9303088,83190,0.7132999897003174
1735939420.5412362,83240,0.652400016784668
1735939474.3656769,83310,0.7253999710083008
1735939487.147522,83330,0.6753000020980835
1735939885.5646462,83840,0.6998000144958496
1735939971.818433,83950,0.6269000172615051
1735940344.3602028,84030,0.6837999820709229
1735940511.2288709,84230,0.6990000009536743
1735940516.6237333,84240,0.7663000226020813
1735940533.6107073,84260,0.6414999961853027
1735940639.4536371,84400,0.7466999888420105
1735940670.7876382,84440,0.632099986076355
1735940744.206841,84530,0.7781000137329102
1735940750.9480333,84540,0.7613999843597412
1735940784.0039608,84590,0.7491999864578247
1735940824.5243673,84640,0.659500002861023
1735940932.351971,84790,0.6960999965667725
1735941471.8224757,85100,0.7193999886512756
1735941565.3125103,85220,0.6029999852180481
1735941621.9591818,85290,0.6504999995231628
1735941661.0278425,85340,0.7648000121116638
1735941782.3512166,85480,0.6797000169754028
1735941851.659961,85570,0.7782999873161316
1735945193.8478963,85720,0.6068000197410583
1735945278.152332,85830,0.6600000262260437
1735945332.9275186,85900,0.6320000290870667
1735945341.6414595,85910,0.6477000117301941
1735945411.927318,86000,0.739799976348877
1735945759.246957,86020,0.7799000144004822
1735945817.9463768,86100,0.6434000134468079
1735945825.5030172,86110,0.6844000220298767
1735945865.3571405,86150,0.6341000199317932
1735946115.6828916,86470,0.79339998960495
1735947090.6836364,86890,0.8320000171661377
1735947125.53851,86930,0.7526999711990356
1735947284.9358015,87110,0.7626000046730042
1735947321.6415403,87160,0.7397000193595886
1735947488.427062,87340,0.8255000114440918
1735947515.1539469,87370,0.7253999710083008
1735948988.744281,87580,0.7710999846458435
1735949090.5786643,87690,0.75
1735949318.4490697,87930,0.7645999789237976
1735949382.2904296,88000,0.9836999773979187
1735949538.1440601,88170,0.7886999845504761
1735949557.343025,88190,0.7730000019073486
1735949585.2957926,88220,0.7260000109672546
1735949784.5950627,88430,0.7235999703407288
1735949803.120524,88450,0.7871000170707703
1735949848.9588788,88500,0.7401999831199646
1735949946.115115,88610,0.7153000235557556
1735950073.8610768,88730,0.8044999837875366
1735952103.4208457,88900,0.9010999798774719
1735952310.489038,89080,0.8216000199317932
1735952380.8439627,89140,0.7767000198364258
1735952434.6084917,89190,0.8636999726295471
1735952486.577801,89240,0.748199999332428
1735952692.5704548,89420,0.8126000165939331
1735952703.85664,89430,0.7318000197410583
1735953016.8971338,89700,0.808899998664856
1735953112.3986092,89780,0.664900004863739
1735953230.5341365,89880,0.7552000284194946
1735953348.9886494,89990,0.7411999702453613
1735953593.3167467,90200,0.724399983882904
1735955627.896698,90380,0.728600025177002
1735955987.6551256,90700,0.7774999737739563
1735955999.9042845,90710,0.7311000227928162
1735956073.8601274,90770,0.7789999842643738
1735956670.8647697,91290,0.7789000272750854
1735956697.4849772,91310,0.7199000120162964
1735956810.7411814,91410,0.8736000061035156
1735956884.6608045,91480,0.9262999892234802
1735959069.5125313,91750,0.763700008392334
1735959308.118523,91960,0.8026999831199646
1735959411.2061484,92060,0.78329998254776
1735959592.0743,92220,0.843500018119812
1735959611.4011807,92240,0.8267999887466431
1735959691.6859815,92310,0.8136000037193298
1735960064.388518,92630,0.8007000088691711
1735960128.986384,92680,0.6718999743461609
1735960262.4864628,92790,0.6894000172615051
1735960316.5650845,92840,0.6610999703407288
1735962647.1616879,93270,0.6948999762535095
1735962675.773503,93300,0.7741000056266785
1735962889.4693644,93500,0.8593000173568726
1735962952.3386955,93560,0.6693999767303467
1735962962.533748,93570,0.6978999972343445
1735963289.4248884,93830,0.7307000160217285
1735963376.6109052,93900,0.7786999940872192
1735964085.1439197,94520,0.7979000210762024
1735964097.0443141,94530,0.7178999781608582
1735966025.4225318,94620,0.7874000072479248
1735966102.7418268,94690,0.8389999866485596
1735966142.9420848,94720,0.7409999966621399
1735966228.1014273,94790,0.6732000112533569
1735966261.2542224,94820,0.6948999762535095
1735966514.589199,95040,0.8557999730110168
1735966631.724982,95150,0.7207000255584717
1735966756.2221797,95260,0.7813000082969666
1735966875.1403475,95360,0.838100016117096
1735966906.2852426,95380,0.6854000091552734
1735966919.1278687,95390,0.7355999946594238
1735966958.473121,95420,0.7591999769210815
